Generation,Min Conflict,Max Conflict,Avg Conflict
648,0,3,0.090000
649,0,2,0.100000
650,0,1,0.040000
651,0,3,0.080000
652,0,3,0.040000
653,0,3,0.030000
654,0,3,0.050000
655,0,2,0.060000
656,0,2,0.060000
657,0,1,0.030000
658,0,2,0.020000
659,0,3,0.050000
660,0,3,0.070000
661,0,3,0.080000
662,0,3,0.110000
663,0,2,0.050000
664,0,3,0.110000
665,0,1,0.040000
666,0,1,0.010000
667,0,1,0.030000
668,0,3,0.050000
669,0,2,0.070000
670,0,1,0.030000
671,0,3,0.060000
672,0,3,0.090000
673,0,2,0.050000
674,0,3,0.080000
675,0,6,0.180000
676,0,3,0.140000
677,0,3,0.160000
678,0,3,0.170000
679,0,3,0.160000
680,0,2,0.100000
681,0,2,0.110000
682,0,1,0.020000
683,0,0,0.000000
684,0,2,0.020000
685,0,2,0.050000
686,0,1,0.010000
687,0,3,0.040000
688,0,5,0.070000
689,0,2,0.020000
690,0,1,0.010000
691,0,0,0.000000
692,0,0,0.000000
693,0,3,0.100000
694,0,1,0.060000
695,0,2,0.030000
696,0,2,0.050000
697,0,4,0.050000
698,0,2,0.020000
699,0,3,0.090000
700,0,2,0.090000
701,0,3,0.050000
702,0,2,0.070000
703,0,3,0.060000
704,0,2,0.050000
705,0,1,0.010000
706,0,2,0.030000
707,0,2,0.060000
708,0,1,0.010000
709,0,3,0.030000
710,0,3,0.060000
711,0,3,0.060000
712,0,1,0.040000
713,0,3,0.050000
714,0,3,0.080000
715,0,1,0.020000
716,0,3,0.080000
717,0,2,0.050000
718,0,3,0.060000
719,0,2,0.020000
720,0,1,0.010000
721,0,2,0.040000
722,0,3,0.100000
723,0,3,0.070000
724,0,3,0.130000
725,0,3,0.160000
726,0,3,0.110000
727,0,2,0.080000
728,0,2,0.070000
729,0,1,0.050000
730,0,1,0.020000
731,0,0,0.000000
732,0,0,0.000000
733,0,1,0.010000
734,0,3,0.040000
735,0,1,0.020000
736,0,3,0.060000
737,0,2,0.030000
738,0,3,0.090000
739,0,2,0.050000
740,0,2,0.040000
741,0,3,0.060000
742,0,1,0.010000
743,0,0,0.000000
744,0,3,0.040000
745,0,0,0.000000
746,0,2,0.020000
747,0,1,0.020000
748,0,3,0.060000
749,0,3,0.090000
750,0,3,0.090000
751,0,3,0.080000
752,0,1,0.040000
753,0,3,0.110000
754,0,2,0.040000
755,0,3,0.110000
756,0,2,0.070000
757,0,0,0.000000
758,0,3,0.060000
759,0,2,0.050000
760,0,3,0.040000
761,0,2,0.060000
762,0,1,0.010000
763,0,3,0.070000
764,0,2,0.060000
765,0,0,0.000000
766,0,3,0.060000
767,0,3,0.070000
768,0,3,0.080000
769,0,2,0.050000
770,0,1,0.050000
771,0,0,0.000000
772,0,2,0.030000
773,0,2,0.020000
774,0,2,0.050000
775,0,3,0.040000
776,0,3,0.050000
777,0,5,0.100000
778,0,3,0.080000
779,0,3,0.110000
