Generation,Min Conflict,Max Conflict,Avg Conflict
637,7,27,7.320000
638,7,19,7.340000
639,7,13,7.230000
640,7,7,7.000000
641,7,34,7.400000
642,7,16,7.300000
643,7,23,7.250000
644,7,16,7.240000
645,7,16,7.390000
646,7,23,7.450000
647,7,21,7.490000
648,7,24,7.840000
649,7,16,7.330000
650,7,12,7.230000
651,7,24,7.420000
652,7,18,7.280000
653,7,17,7.430000
654,7,30,7.350000
655,7,17,7.510000
656,7,14,7.260000
657,7,18,7.270000
658,7,15,7.200000
659,7,18,7.270000
660,7,13,7.060000
661,7,17,7.150000
662,7,16,7.140000
663,7,12,7.050000
664,7,14,7.070000
665,7,16,7.140000
666,7,10,7.030000
667,7,17,7.100000
668,7,18,7.110000
669,7,15,7.190000
670,7,17,7.170000
671,7,18,7.110000
672,7,13,7.120000
673,7,12,7.070000
674,7,15,7.190000
675,7,19,7.280000
676,7,16,7.190000
677,7,12,7.060000
678,7,8,7.020000
679,7,15,7.200000
680,7,17,7.100000
681,7,12,7.050000
682,7,18,7.110000
683,7,22,7.190000
684,7,17,7.170000
685,7,19,7.190000
686,7,16,7.260000
687,7,12,7.150000
688,7,11,7.070000
689,7,36,7.310000
690,7,8,7.010000
691,7,7,7.000000
692,7,11,7.040000
693,7,29,7.480000
694,7,11,7.090000
695,7,18,7.240000
696,7,18,7.230000
697,7,18,7.210000
698,7,24,7.280000
699,7,13,7.210000
700,7,18,7.310000
701,7,22,7.220000
702,7,11,7.040000
703,7,19,7.280000
704,7,17,7.280000
705,7,18,7.290000
706,7,14,7.200000
707,7,23,7.400000
708,7,15,7.320000
709,7,7,7.000000
710,7,17,7.140000
711,7,15,7.160000
712,7,13,7.060000
713,7,16,7.090000
714,7,7,7.000000
715,7,19,7.440000
716,7,22,7.310000
717,7,15,7.310000
718,6,19,7.500000
719,6,15,7.180000
720,6,24,7.400000
721,6,12,7.150000
722,6,18,7.280000
723,6,17,7.200000
724,6,17,7.400000
725,6,14,7.180000
726,6,15,7.140000
727,6,12,7.090000
728,6,16,7.240000
729,6,11,7.010000
730,6,16,7.100000
731,6,23,7.360000
732,6,16,7.190000
733,6,15,7.000000
734,6,17,7.270000
735,6,11,6.930000
736,6,15,6.980000
737,6,18,7.310000
738,6,19,7.190000
739,6,10,6.960000
740,6,26,7.240000
741,6,15,7.240000
742,6,14,7.180000
743,6,21,7.170000
744,6,17,7.180000
745,6,16,7.180000
746,6,18,7.270000
747,6,18,7.320000
748,6,28,7.510000
749,6,17,7.410000
750,6,13,7.390000
751,6,11,7.240000
752,6,17,7.230000
753,6,30,7.410000
754,6,19,7.130000
755,6,8,7.000000
756,6,8,6.920000
757,6,13,6.900000
758,6,23,7.130000
759,6,18,6.860000
760,6,7,6.760000
761,6,15,6.300000
762,6,19,6.200000
763,6,16,6.220000
764,6,8,6.020000
765,6,13,6.160000
766,6,16,6.290000
767,6,15,6.190000
768,6,9,6.080000
769,6,17,6.210000
770,6,24,6.450000
771,6,14,6.170000
772,6,8,6.140000
773,6,14,6.230000
774,6,18,6.420000
775,6,17,6.450000
776,6,12,6.290000
777,6,11,6.150000
778,6,12,6.140000
779,6,17,6.260000
780,6,16,6.180000
781,6,25,6.360000
782,6,26,6.410000
783,6,14,6.320000
784,6,11,6.130000
785,6,18,6.560000
786,6,21,6.560000
787,6,16,6.270000
788,6,17,6.190000
789,6,14,6.080000
790,6,21,6.330000
791,6,16,6.220000
792,6,17,6.230000
793,6,17,6.370000
794,6,10,6.220000
795,6,19,6.230000
796,6,18,6.300000
797,6,18,6.570000
798,6,20,6.470000
799,6,14,6.440000
800,6,16,6.730000
801,6,14,6.490000
802,6,13,6.250000
803,6,14,6.270000
804,6,22,6.580000
805,6,18,6.430000
806,6,12,6.220000
807,6,25,6.580000
808,6,27,6.660000
809,5,21,6.520000
810,5,12,6.150000
811,5,11,6.060000
812,4,27,6.190000
813,4,17,6.190000
814,4,23,6.180000
815,4,14,6.150000
816,4,15,5.970000
817,4,11,6.010000
818,4,17,6.210000
819,3,12,5.780000
820,4,17,5.780000
821,4,15,5.890000
822,4,18,5.870000
823,4,13,5.750000
824,4,10,5.410000
825,3,12,5.080000
826,3,13,5.180000
827,4,11,4.870000
828,3,11,4.680000
829,3,15,4.620000
830,3,10,4.650000
831,3,25,4.590000
832,4,18,4.750000
833,3,26,4.800000
834,3,13,4.990000
835,3,13,4.720000
836,4,17,4.850000
837,4,11,4.750000
838,4,6,4.340000
839,4,5,4.010000
840,4,13,4.230000
841,4,13,4.210000
842,4,9,4.090000
843,4,8,4.080000
844,4,13,4.180000
845,4,10,4.100000
846,4,10,4.150000
847,4,9,4.230000
848,4,8,4.150000
849,4,23,4.550000
850,4,15,4.320000
851,4,10,4.160000
852,4,25,4.490000
853,4,12,4.210000
854,4,11,4.200000
855,4,8,4.100000
856,4,5,4.060000
857,4,13,4.140000
858,4,6,4.040000
859,4,18,4.430000
860,4,23,4.590000
861,4,13,4.170000
862,4,16,4.210000
863,4,21,4.330000
864,4,11,4.180000
865,4,12,4.240000
866,4,13,4.200000
867,4,11,4.160000
868,4,9,4.150000
869,4,9,4.130000
870,4,9,4.150000
871,4,14,4.180000
872,4,14,4.190000
873,4,16,4.360000
874,4,9,4.240000
875,4,11,4.170000
876,4,12,4.180000
877,4,10,4.150000
878,4,6,4.040000
879,4,16,4.290000
880,4,11,4.220000
881,4,11,4.270000
882,4,18,4.310000
883,3,12,4.230000
884,3,12,4.100000
885,3,12,4.120000
886,3,21,4.360000
887,3,15,4.210000
888,3,8,4.130000
889,3,10,4.040000
890,3,15,4.220000
891,3,11,4.180000
892,3,12,4.220000
893,3,22,4.350000
894,3,12,4.220000
895,3,10,4.050000
896,3,13,4.120000
897,3,15,4.120000
898,3,10,4.040000
899,3,15,4.070000
900,3,7,3.980000
901,3,9,4.000000
902,3,18,4.490000
903,3,15,4.280000
904,3,6,3.990000
905,3,13,4.060000
906,3,13,4.180000
907,3,7,3.950000
908,3,9,4.010000
909,3,9,4.000000
910,3,19,4.210000
911,3,13,3.950000
912,3,12,3.940000
913,3,19,4.070000
914,3,18,4.130000
915,3,8,3.970000
916,3,12,4.000000
917,3,18,4.020000
918,3,15,4.120000
919,3,11,4.020000
920,3,5,3.830000
921,3,4,3.700000
922,3,4,3.010000
923,3,6,3.030000
924,3,7,3.040000
925,3,19,3.300000
926,3,14,3.170000
927,3,14,3.250000
928,3,16,3.290000
929,3,8,3.050000
930,3,16,3.240000
931,3,15,3.520000
932,3,13,3.440000
933,3,16,3.410000
934,3,8,3.190000
935,3,13,3.230000
936,3,11,3.180000
937,3,8,3.140000
938,3,14,3.240000
939,3,15,3.230000
940,3,11,3.190000
941,3,9,3.110000
942,3,4,3.020000
943,3,12,3.160000
944,3,11,3.080000
945,3,11,3.080000
946,3,11,3.140000
947,3,9,3.090000
948,3,9,3.090000
949,3,12,3.220000
950,3,16,3.220000
951,3,27,3.780000
952,3,16,3.460000
953,3,15,3.280000
954,3,34,3.830000
955,3,13,3.460000
956,3,20,3.680000
957,3,10,3.370000
958,2,14,3.360000
959,3,11,3.410000
960,3,6,3.200000
961,3,14,3.290000
962,3,18,3.280000
963,3,16,3.350000
964,3,16,3.180000
965,3,11,3.220000
966,3,8,3.050000
967,3,7,3.040000
968,3,17,3.290000
969,3,10,3.160000
970,3,13,3.220000
971,3,5,3.090000
972,3,10,3.120000
973,3,16,3.300000
974,3,7,3.140000
975,3,9,3.140000
976,3,7,3.110000
977,3,5,3.100000
978,3,10,3.090000
979,3,6,3.050000
980,3,21,3.440000
981,3,14,3.340000
982,3,11,3.260000
983,3,6,3.060000
984,3,15,3.140000
985,3,12,3.120000
986,3,16,3.270000
987,3,6,3.040000
988,3,4,3.010000
989,3,12,3.150000
990,3,27,3.350000
991,3,9,3.210000
992,3,6,3.030000
993,3,6,3.030000
994,3,14,3.190000
995,3,12,3.250000
996,3,6,3.030000
997,3,12,3.110000
998,3,11,3.170000
999,3,8,3.070000
1000,3,17,3.260000
