Generation,Min Conflict,Max Conflict,Avg Conflict
572,0,2,0.070000
573,0,0,0.000000
574,0,3,0.070000
575,0,3,0.100000
576,0,1,0.050000
577,0,5,0.090000
578,0,4,0.110000
579,0,3,0.100000
580,0,2,0.080000
581,0,4,0.070000
582,0,3,0.070000
583,0,3,0.070000
584,0,4,0.090000
585,0,3,0.200000
586,0,2,0.090000
587,0,1,0.010000
588,0,3,0.080000
589,0,3,0.040000
590,0,1,0.020000
591,0,2,0.040000
592,0,3,0.040000
593,0,0,0.000000
594,0,2,0.020000
595,0,3,0.090000
596,0,3,0.040000
597,0,2,0.050000
598,0,2,0.030000
599,0,3,0.030000
600,0,3,0.080000
601,0,1,0.020000
602,0,3,0.050000
603,0,4,0.210000
604,0,2,0.070000
605,0,2,0.040000
606,0,2,0.020000
607,0,2,0.020000
608,0,3,0.030000
609,0,3,0.040000
610,0,3,0.070000
611,0,3,0.070000
612,0,4,0.060000
613,0,2,0.040000
614,0,5,0.090000
615,0,3,0.070000
616,0,4,0.140000
617,0,3,0.070000
618,0,3,0.070000
619,0,3,0.090000
620,0,2,0.060000
621,0,3,0.090000
622,0,1,0.060000
623,0,0,0.000000
624,0,3,0.110000
625,0,3,0.050000
626,0,3,0.090000
627,0,2,0.020000
628,0,3,0.050000
629,0,4,0.090000
630,0,3,0.050000
631,0,2,0.060000
632,0,4,0.060000
633,0,4,0.080000
634,0,3,0.030000
635,0,4,0.070000
636,0,2,0.020000
637,0,3,0.060000
638,0,1,0.020000
639,0,4,0.080000
640,0,4,0.110000
641,0,3,0.040000
642,0,3,0.110000
643,0,3,0.070000
644,0,3,0.130000
645,0,4,0.110000
646,0,3,0.060000
647,0,3,0.030000
648,0,4,0.160000
649,0,2,0.150000
650,0,4,0.110000
651,0,1,0.100000
652,0,3,0.050000
653,0,4,0.080000
654,0,3,0.040000
655,0,4,0.060000
656,0,3,0.060000
657,0,2,0.040000
658,0,5,0.110000
659,0,3,0.060000
660,0,2,0.070000
661,0,1,0.020000
662,0,4,0.100000
663,0,4,0.110000
664,0,4,0.080000
665,0,3,0.120000
666,0,3,0.110000
667,0,3,0.070000
668,0,1,0.050000
669,0,4,0.050000
670,0,3,0.080000
671,0,4,0.130000
672,0,2,0.060000
673,0,0,0.000000
674,0,3,0.050000
675,0,3,0.150000
676,0,2,0.030000
677,0,2,0.060000
678,0,3,0.060000
679,0,2,0.060000
680,0,2,0.070000
681,0,2,0.050000
682,0,2,0.030000
683,0,0,0.000000
684,0,3,0.070000
685,0,3,0.120000
686,0,3,0.150000
687,0,2,0.020000
688,0,4,0.120000
689,0,5,0.200000
690,0,3,0.140000
691,0,5,0.110000
692,0,3,0.090000
693,0,3,0.060000
694,0,3,0.080000
695,0,3,0.050000
696,0,2,0.060000
697,0,2,0.030000
698,0,0,0.000000
699,0,2,0.050000
700,0,2,0.030000
701,0,4,0.040000
702,0,4,0.110000
703,0,3,0.080000
704,0,2,0.040000
705,0,3,0.050000
706,0,2,0.060000
707,0,2,0.020000
708,0,2,0.030000
709,0,1,0.020000
710,0,0,0.000000
711,0,4,0.070000
712,0,5,0.090000
713,0,1,0.020000
714,0,3,0.100000
715,0,1,0.030000
716,0,0,0.000000
717,0,4,0.080000
718,0,3,0.100000
719,0,3,0.070000
720,0,1,0.010000
721,0,2,0.050000
722,0,3,0.030000
723,0,3,0.040000
724,0,3,0.060000
725,0,4,0.140000
726,0,3,0.170000
727,0,2,0.090000
728,0,2,0.080000
729,0,1,0.050000
730,0,3,0.030000
731,0,3,0.030000
732,0,2,0.040000
733,0,0,0.000000
734,0,0,0.000000
735,0,1,0.010000
736,0,3,0.120000
737,0,2,0.060000
738,0,2,0.050000
739,0,2,0.040000
740,0,0,0.000000
741,0,2,0.050000
742,0,3,0.050000
743,0,3,0.090000
744,0,4,0.060000
745,0,2,0.050000
746,0,1,0.040000
747,0,0,0.000000
748,0,3,0.060000
749,0,4,0.150000
750,0,3,0.060000
751,0,3,0.050000
752,0,3,0.050000
753,0,3,0.080000
754,0,3,0.130000
755,0,3,0.140000
756,0,3,0.090000
757,0,2,0.040000
758,0,0,0.000000
759,0,3,0.060000
760,0,2,0.060000
761,0,2,0.080000
762,0,4,0.210000
763,0,4,0.230000
764,0,4,0.160000
765,0,2,0.130000
766,0,2,0.050000
767,0,3,0.030000
768,0,2,0.040000
769,0,2,0.020000
770,0,3,0.030000
771,0,2,0.020000
772,0,2,0.040000
773,0,3,0.110000
774,0,2,0.030000
775,0,1,0.020000
776,0,4,0.060000
777,0,3,0.080000
778,0,3,0.080000
779,0,2,0.030000
780,0,2,0.020000
781,0,4,0.040000
782,0,2,0.030000
783,0,4,0.090000
784,0,3,0.140000
785,0,5,0.110000
786,0,2,0.060000
787,0,3,0.060000
788,0,2,0.100000
789,0,2,0.030000
790,0,4,0.080000
791,0,3,0.120000
792,0,2,0.020000
793,0,2,0.020000
794,0,4,0.090000
795,0,3,0.100000
796,0,2,0.040000
797,0,2,0.040000
798,0,1,0.010000
799,0,2,0.020000
800,0,0,0.000000
801,0,3,0.050000
802,0,4,0.080000
803,0,3,0.060000
804,0,4,0.100000
805,0,3,0.180000
806,0,2,0.070000
807,0,4,0.040000
808,0,2,0.040000
809,0,3,0.030000
810,0,2,0.060000
811,0,3,0.100000
812,0,3,0.050000
813,0,3,0.060000
814,0,2,0.070000
815,0,6,0.060000
816,0,0,0.000000
817,0,4,0.090000
818,0,2,0.020000
819,0,3,0.080000
820,0,2,0.060000
821,0,3,0.070000
822,0,4,0.100000
823,0,3,0.060000
824,0,2,0.060000
825,0,4,0.070000
826,0,3,0.050000
827,0,4,0.070000
828,0,4,0.040000
829,0,2,0.020000
830,0,5,0.100000
831,0,3,0.070000
832,0,3,0.100000
833,0,0,0.000000
834,0,4,0.130000
835,0,2,0.070000
836,0,0,0.000000
837,0,2,0.060000
838,0,3,0.060000
839,0,2,0.030000
840,0,2,0.020000
841,0,4,0.060000
842,0,2,0.040000
843,0,3,0.070000
844,0,3,0.110000
845,0,3,0.110000
