Generation,Min Conflict,Max Conflict,Avg Conflict
675,0,4,0.220000
676,0,4,0.140000
677,0,6,0.320000
678,0,5,0.250000
679,0,3,0.210000
680,0,4,0.180000
681,0,4,0.150000
682,0,8,0.170000
683,0,4,0.320000
684,0,6,0.300000
685,0,4,0.210000
686,0,4,0.280000
687,0,4,0.190000
688,0,4,0.190000
689,0,6,0.260000
690,0,4,0.480000
691,0,4,0.200000
692,0,4,0.340000
693,0,4,0.340000
694,0,5,0.450000
695,0,4,0.520000
696,0,4,0.310000
697,0,4,0.240000
698,0,6,0.210000
699,0,4,0.110000
700,0,4,0.210000
701,0,3,0.050000
702,0,4,0.130000
703,0,7,0.250000
704,0,7,0.360000
705,0,5,0.530000
706,0,5,0.480000
707,0,6,0.440000
708,0,6,0.340000
709,0,6,0.330000
710,0,4,0.350000
711,0,6,0.210000
712,0,4,0.290000
713,0,3,0.220000
714,0,3,0.090000
715,0,4,0.200000
716,0,4,0.280000
717,0,7,0.250000
718,0,4,0.180000
719,0,4,0.250000
720,0,4,0.140000
721,0,3,0.140000
722,0,4,0.190000
723,0,3,0.110000
724,0,2,0.020000
725,0,4,0.120000
726,0,4,0.150000
727,0,4,0.180000
728,0,5,0.110000
729,0,4,0.250000
730,0,4,0.200000
731,0,4,0.200000
732,0,3,0.230000
733,0,4,0.180000
734,0,4,0.320000
735,0,4,0.160000
736,0,4,0.130000
737,0,4,0.240000
738,0,4,0.240000
739,0,4,0.150000
740,0,4,0.140000
741,0,5,0.310000
742,0,6,0.290000
743,0,4,0.320000
744,0,4,0.380000
745,0,4,0.340000
746,0,3,0.240000
747,0,4,0.200000
748,0,4,0.100000
749,0,4,0.290000
750,0,3,0.200000
751,0,3,0.100000
752,0,4,0.170000
753,0,4,0.390000
754,0,7,0.390000
755,0,6,0.470000
756,0,4,0.490000
757,0,6,0.320000
758,0,5,0.280000
759,0,4,0.270000
760,0,4,0.250000
761,0,4,0.180000
762,0,4,0.350000
763,0,3,0.120000
764,0,4,0.200000
765,0,7,0.380000
766,0,4,0.550000
767,0,7,0.290000
768,0,4,0.250000
769,0,4,0.230000
770,0,4,0.290000
771,0,4,0.190000
772,0,4,0.370000
773,0,4,0.220000
774,0,8,0.360000
775,0,3,0.250000
776,0,4,0.170000
777,0,4,0.180000
778,0,3,0.170000
779,0,4,0.170000
780,0,3,0.130000
781,0,4,0.190000
782,0,4,0.150000
783,0,6,0.230000
784,0,4,0.160000
785,0,4,0.150000
786,0,4,0.100000
787,0,4,0.160000
788,0,4,0.130000
789,0,4,0.290000
790,0,4,0.360000
791,0,3,0.240000
792,0,6,0.160000
793,0,4,0.250000
794,0,4,0.400000
795,0,4,0.430000
796,0,6,0.380000
797,0,4,0.370000
798,0,4,0.380000
799,0,4,0.260000
800,0,4,0.290000
801,0,4,0.130000
802,0,4,0.130000
803,0,4,0.210000
804,0,4,0.220000
805,0,4,0.240000
806,0,4,0.250000
807,0,4,0.280000
808,0,4,0.200000
809,0,4,0.370000
810,0,4,0.190000
811,0,4,0.180000
812,0,4,0.160000
813,0,4,0.110000
814,0,4,0.140000
815,0,3,0.140000
816,0,4,0.110000
817,0,6,0.260000
818,0,4,0.250000
819,0,4,0.380000
820,0,4,0.280000
821,0,4,0.280000
822,0,7,0.320000
823,0,4,0.280000
824,0,3,0.080000
825,0,4,0.160000
826,0,8,0.340000
827,0,4,0.320000
828,0,4,0.390000
829,0,4,0.350000
830,0,6,0.340000
831,0,4,0.220000
832,0,4,0.310000
833,0,4,0.220000
834,0,4,0.300000
835,0,4,0.420000
836,0,4,0.440000
837,0,6,0.460000
838,0,4,0.220000
839,0,4,0.380000
840,0,3,0.080000
841,0,4,0.270000
842,0,4,0.290000
843,0,3,0.120000
844,0,3,0.300000
845,0,4,0.160000
846,0,4,0.290000
847,0,4,0.160000
848,0,6,0.240000
849,0,4,0.290000
850,0,8,0.330000
851,0,4,0.400000
852,0,4,0.280000
853,0,9,0.280000
854,0,4,0.340000
855,0,4,0.340000
856,0,4,0.300000
857,0,3,0.220000
858,0,3,0.110000
859,0,4,0.180000
860,0,4,0.160000
861,0,4,0.290000
862,0,4,0.170000
863,0,4,0.370000
864,0,6,0.310000
865,0,3,0.150000
866,0,4,0.210000
867,0,4,0.210000
868,0,4,0.400000
869,0,4,0.200000
870,0,4,0.250000
871,0,4,0.180000
872,0,4,0.140000
873,0,4,0.230000
874,0,4,0.270000
875,0,4,0.300000
876,0,5,0.180000
877,0,4,0.280000
878,0,6,0.280000
879,0,4,0.340000
880,0,4,0.240000
881,0,4,0.120000
882,0,6,0.210000
883,0,4,0.210000
884,0,3,0.210000
885,0,3,0.090000
886,0,4,0.230000
887,0,5,0.300000
888,0,4,0.280000
889,0,4,0.320000
890,0,4,0.340000
891,0,4,0.220000
892,0,4,0.250000
893,0,6,0.160000
894,0,3,0.100000
895,0,4,0.140000
896,0,4,0.270000
897,0,4,0.240000
898,0,3,0.220000
899,0,4,0.240000
900,0,3,0.170000
901,0,4,0.270000
902,0,4,0.190000
903,0,7,0.340000
904,0,4,0.220000
905,0,7,0.300000
906,0,4,0.310000
907,0,6,0.240000
908,0,4,0.290000
909,0,4,0.100000
910,0,4,0.340000
911,0,6,0.300000
912,0,4,0.430000
913,0,4,0.310000
914,0,4,0.210000
915,0,5,0.310000
916,0,4,0.210000
917,0,4,0.300000
918,0,7,0.480000
919,0,5,0.570000
920,0,5,0.380000
921,0,4,0.350000
922,0,6,0.260000
923,0,4,0.320000
924,0,4,0.250000
925,0,3,0.280000
926,0,4,0.240000
927,0,4,0.270000
928,0,7,0.230000
929,0,4,0.380000
930,0,3,0.220000
931,0,4,0.140000
932,0,4,0.220000
933,0,4,0.410000
934,0,3,0.080000
935,0,3,0.070000
936,0,4,0.280000
937,0,4,0.280000
938,0,4,0.220000
939,0,6,0.230000
940,0,4,0.180000
941,0,3,0.120000
942,0,3,0.100000
943,0,4,0.220000
944,0,4,0.230000
945,0,4,0.180000
946,0,4,0.280000
947,0,4,0.330000
948,0,3,0.240000
949,0,4,0.090000
950,0,6,0.300000
951,0,4,0.240000
952,0,4,0.250000
953,0,6,0.340000
954,0,4,0.350000
955,0,4,0.250000
956,0,4,0.150000
957,0,4,0.170000
958,0,3,0.190000
959,0,6,0.200000
960,0,4,0.160000
961,0,4,0.140000
962,0,4,0.290000
963,0,8,0.260000
964,0,4,0.290000
965,0,4,0.190000
966,0,4,0.310000
967,0,5,0.290000
968,0,4,0.260000
969,0,4,0.370000
970,0,4,0.190000
971,0,4,0.320000
972,0,4,0.150000
973,0,4,0.340000
974,0,4,0.250000
975,0,4,0.220000
976,0,4,0.300000
977,0,6,0.180000
978,0,4,0.110000
979,0,4,0.130000
980,0,7,0.360000
981,0,4,0.220000
982,0,4,0.220000
983,0,4,0.360000
984,0,4,0.170000
985,0,4,0.290000
986,0,3,0.050000
987,0,4,0.270000
988,0,4,0.340000
989,0,4,0.330000
990,0,4,0.140000
991,0,4,0.270000
992,0,4,0.250000
993,0,4,0.280000
994,0,4,0.250000
995,0,4,0.140000
996,0,3,0.200000
997,0,5,0.170000
998,0,4,0.120000
999,0,4,0.160000
1000,0,4,0.180000
1001,0,6,0.260000
1002,0,4,0.410000
1003,0,3,0.240000
1004,0,4,0.260000
1005,0,4,0.270000
1006,0,8,0.430000
1007,0,4,0.570000
1008,0,3,0.360000
1009,0,4,0.220000
1010,0,4,0.110000
1011,0,5,0.180000
1012,0,4,0.190000
1013,0,4,0.240000
1014,0,3,0.160000
1015,0,4,0.250000
1016,0,3,0.180000
1017,0,4,0.210000
1018,0,4,0.160000
1019,0,6,0.220000
1020,0,4,0.240000
1021,0,4,0.320000
1022,0,4,0.210000
1023,0,4,0.130000
1024,0,4,0.170000
1025,0,4,0.190000
1026,0,4,0.210000
1027,0,4,0.220000
1028,0,5,0.240000
1029,0,4,0.130000
1030,0,4,0.300000
1031,0,4,0.370000
1032,0,3,0.180000
1033,0,3,0.200000
1034,0,4,0.180000
1035,0,4,0.210000
1036,0,3,0.140000
1037,0,3,0.160000
1038,0,4,0.270000
1039,0,4,0.130000
1040,0,4,0.260000
1041,0,3,0.030000
1042,0,3,0.030000
1043,0,4,0.220000
1044,0,0,0.000000
