Generation,Min Conflict,Max Conflict,Avg Conflict
1128,7,15,10.030000
1129,7,16,10.180000
1130,7,15,10.090000
1131,7,15,9.890000
1132,7,18,9.940000
1133,8,15,9.800000
1134,8,15,9.850000
1135,8,14,9.800000
1136,7,16,9.640000
1137,8,14,9.750000
1138,8,13,9.510000
1139,8,14,9.560000
1140,6,15,9.560000
1141,7,13,9.630000
1142,7,14,9.570000
1143,7,14,9.450000
1144,8,14,9.250000
1145,8,13,9.320000
1146,7,17,9.210000
1147,8,14,9.330000
1148,8,15,9.370000
1149,8,17,9.680000
1150,8,16,9.710000
1151,8,15,9.680000
1152,8,15,9.580000
1153,8,16,9.780000
1154,8,15,9.820000
1155,8,15,9.840000
1156,8,15,9.840000
1157,8,16,9.790000
1158,8,20,9.960000
1159,8,16,10.030000
1160,8,17,10.110000
1161,8,15,10.070000
1162,8,17,10.050000
1163,8,15,10.080000
1164,8,16,9.890000
1165,8,15,10.020000
1166,8,15,10.090000
1167,8,18,10.120000
1168,8,16,10.160000
1169,8,15,10.260000
1170,8,16,10.190000
1171,8,16,10.190000
1172,8,17,10.080000
1173,8,16,10.020000
1174,8,14,9.940000
1175,8,16,9.700000
1176,8,15,9.630000
1177,8,14,9.520000
1178,8,14,9.660000
1179,8,16,9.860000
1180,8,16,9.980000
1181,8,15,10.020000
1182,8,15,9.940000
1183,7,17,9.880000
1184,7,17,10.100000
1185,7,18,10.190000
1186,7,15,10.060000
1187,7,15,10.010000
1188,8,19,10.120000
1189,8,17,10.070000
1190,8,17,10.230000
1191,8,16,10.180000
1192,8,23,10.400000
1193,8,22,10.690000
1194,8,19,10.810000
1195,8,23,10.860000
1196,7,19,10.770000
1197,7,17,10.630000
1198,8,19,10.690000
1199,8,16,10.590000
1200,8,18,10.830000
1201,7,19,10.870000
1202,7,17,10.780000
1203,8,20,10.870000
1204,8,17,10.880000
1205,7,16,10.880000
1206,6,20,10.930000
1207,6,18,10.920000
1208,6,19,10.910000
1209,8,17,10.820000
1210,8,17,10.490000
1211,8,19,10.500000
1212,7,16,10.540000
1213,7,15,10.600000
1214,8,15,10.460000
1215,8,15,10.370000
1216,8,16,10.300000
1217,8,16,10.360000
1218,8,16,10.440000
1219,8,18,10.490000
1220,6,16,10.420000
1221,6,18,10.450000
1222,6,18,10.640000
1223,6,18,10.730000
1224,6,18,10.450000
1225,6,17,10.500000
1226,6,14,10.400000
1227,7,14,10.000000
1228,7,14,9.960000
1229,7,14,9.930000
1230,7,16,9.860000
1231,8,15,9.900000
1232,8,16,9.880000
1233,8,15,9.860000
1234,8,14,9.800000
1235,8,16,9.390000
1236,8,17,9.450000
1237,8,16,9.530000
1238,8,15,9.420000
1239,8,15,9.620000
1240,8,15,9.520000
1241,8,17,9.750000
