Generation,Min Conflict,Max Conflict,Avg Conflict
750,232,336,292.680000
751,258,340,293.160000
752,258,340,293.570000
753,258,338,292.450000
754,244,338,289.760000
755,244,341,291.310000
756,244,341,290.310000
757,244,341,289.160000
758,244,327,288.930000
759,253,322,290.380000
760,244,317,289.360000
761,244,318,289.160000
762,239,319,290.170000
763,249,326,289.410000
764,249,325,289.310000
765,240,330,290.750000
766,240,333,290.950000
767,246,333,291.050000
768,255,333,290.720000
769,235,333,289.220000
770,260,333,291.620000
771,254,335,289.350000
772,254,330,291.350000
773,260,330,291.760000
774,252,338,291.100000
775,252,338,291.530000
776,250,354,291.510000
777,250,343,291.450000
778,251,347,291.560000
779,244,323,291.730000
780,244,323,290.600000
781,244,325,288.110000
782,244,325,288.210000
783,246,326,288.840000
784,264,334,289.680000
785,254,345,289.000000
786,263,345,289.770000
787,263,347,291.350000
788,267,347,292.070000
789,261,347,292.230000
790,261,319,291.510000
791,253,334,292.390000
792,261,334,293.110000
793,263,334,292.730000
794,265,334,292.610000
795,258,339,290.570000
796,250,339,290.590000
797,256,339,289.920000
798,249,340,291.830000
799,249,339,291.200000
800,260,339,290.540000
801,260,335,291.200000
802,254,323,289.620000
803,249,323,290.420000
804,249,323,289.300000
805,250,323,288.110000
806,247,321,289.310000
807,247,327,288.090000
808,250,327,288.760000
809,255,323,289.120000
810,255,319,288.660000
811,258,320,288.320000
812,258,325,288.220000
813,255,326,287.650000
814,252,332,287.710000
815,252,326,287.080000
816,244,325,285.090000
817,244,336,286.410000
818,246,315,287.940000
819,251,338,287.550000
820,251,338,287.820000
821,255,320,289.010000
822,258,320,289.270000
823,260,324,289.030000
824,254,324,289.290000
825,259,319,287.780000
826,258,325,288.640000
827,244,326,287.830000
828,244,326,288.200000
829,253,326,285.790000
830,255,326,285.690000
831,245,327,286.280000
832,243,327,284.950000
833,253,327,286.230000
834,253,321,286.140000
835,247,341,285.580000
836,247,321,285.580000
837,247,321,284.410000
838,245,321,285.770000
839,245,323,286.320000
840,249,322,287.180000
841,249,325,286.240000
842,249,320,286.470000
843,249,332,287.650000
844,249,321,287.020000
845,249,315,285.850000
846,249,330,287.230000
847,252,335,288.770000
848,257,335,287.330000
849,256,320,287.420000
850,258,320,288.730000
851,251,320,286.960000
852,247,324,286.450000
853,251,320,287.710000
854,251,318,284.010000
855,252,316,284.840000
856,255,323,286.000000
857,255,323,285.820000
858,247,323,285.710000
859,245,323,284.610000
860,245,323,283.050000
861,237,322,282.470000
862,237,327,283.540000
863,245,325,283.330000
864,245,326,283.110000
865,237,326,282.870000
866,245,335,283.870000
867,245,335,284.090000
868,247,339,285.340000
869,256,323,284.330000
870,257,319,284.040000
871,248,324,282.740000
872,245,324,283.980000
873,230,326,283.290000
874,243,315,282.450000
875,243,319,281.640000
876,245,315,280.790000
877,245,315,280.640000
878,219,323,280.540000
879,218,316,281.080000
880,242,313,281.350000
881,253,320,281.260000
882,254,320,280.880000
883,238,320,279.760000
884,236,312,279.080000
885,250,310,279.520000
886,235,312,278.830000
887,235,322,279.580000
888,235,325,280.850000
889,235,322,281.140000
890,235,320,280.400000
891,233,322,278.300000
892,239,319,279.510000
893,239,321,279.300000
894,242,321,279.370000
895,237,321,279.840000
896,237,319,279.210000
897,249,319,278.770000
898,251,319,278.100000
899,251,340,277.930000
900,251,340,278.120000
901,241,340,276.340000
902,241,310,276.100000
903,242,312,277.480000
904,242,318,277.880000
905,242,311,277.590000
906,244,311,276.680000
907,244,318,276.340000
908,239,318,276.840000
909,239,318,276.450000
910,240,322,275.400000
911,240,319,275.140000
912,227,319,275.950000
913,227,319,274.570000
914,227,316,273.980000
915,235,313,275.760000
916,235,313,275.060000
917,235,313,275.530000
918,235,310,274.580000
919,233,343,274.770000
920,229,343,274.490000
921,229,343,274.330000
922,229,312,274.570000
923,220,317,274.420000
924,220,327,274.010000
925,220,318,273.730000
926,230,309,273.990000
927,238,331,274.390000
928,238,333,274.110000
929,236,333,273.670000
930,240,333,272.400000
931,237,333,271.690000
932,241,333,272.410000
933,241,321,272.740000
934,241,310,272.290000
935,232,315,272.360000
936,232,308,272.240000
937,232,308,271.140000
938,233,302,270.710000
939,241,309,269.700000
940,237,309,269.370000
941,237,309,270.460000
942,239,317,269.980000
943,239,317,268.910000
944,245,325,269.780000
945,231,322,269.990000
946,231,322,269.960000
947,231,322,268.370000
948,230,323,268.480000
949,230,303,268.070000
950,226,313,267.670000
951,226,305,268.590000
952,227,300,267.890000
953,235,300,267.970000
954,234,309,266.760000
955,231,312,265.730000
956,223,304,265.940000
957,223,304,266.840000
958,235,304,266.820000
959,231,304,265.920000
960,231,304,265.000000
961,234,300,264.960000
962,239,298,265.470000
963,239,304,267.250000
964,234,304,266.810000
965,219,304,266.470000
966,219,304,266.920000
967,219,307,266.380000
968,227,307,266.760000
969,227,308,266.990000
970,220,302,266.870000
971,220,300,266.890000
972,220,296,264.800000
973,220,296,264.870000
974,221,295,263.570000
975,221,306,264.300000
976,221,306,264.310000
977,217,303,264.660000
978,215,292,264.670000
979,226,308,265.010000
980,226,298,265.240000
981,225,290,264.240000
982,228,292,263.710000
983,230,311,264.660000
984,230,312,265.500000
985,233,308,263.290000
986,222,308,262.800000
987,223,310,262.360000
988,220,303,262.090000
989,220,303,262.180000
990,220,310,261.050000
